element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,obs-ritz,wn(cm-1),intens,Aki(10^8 s^-1),fik,S(a.u.),log_gf,Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
Sn,2,"=""259.23""","=""""","=""259.23281""","=""0.00005""","="" 0.00""","=""38564""","=""550:""","=""1.9e-03""","=""1.9e-04""","=""1.0e-02""","=""-2.94""",D+,"=""50730.224""","=""89294.055""","=""5s.5p2""","=""4P""","=""5/2""","=""5s2.4f""","=""2F*""","=""5/2""",6,6,,"=""T8718""","=""L18529""",
Sn,2,"=""259.27198""","=""0.00017""","=""259.27181""","=""0.00005""","=""0.00017""","=""38558.01""","=""1200""","=""2.9e-02""","=""3.9e-03""","=""1.99e-01""","=""-1.63""",C+,"=""50730.224""","=""89288.255""","=""5s.5p2""","=""4P""","=""5/2""","=""5s2.4f""","=""2F*""","=""7/2""",6,8,,"=""T8718""","=""L3149""",
Sn,1,"=""259.44209""","=""0.00006""","=""259.44206""","=""0.00003""","=""0.00003""","=""38532.726""","=""4000""","=""3.0e-01""","=""3.0e-02""","=""1.3e+00""","=""-0.82""",D,"=""8612.955""","=""47145.684""","=""5s2.5p2""","=""1D""","=""2""","=""5s2.5p.5d""","=""1D*""","=""2""",5,5,,"=""T4515""","=""L3149,L7378""",
Sn,2,"=""260.874""","=""0.024""","=""260.872""","=""0.027""","=""0.002""","=""38321""","=""200""","=""""","=""""","=""""","=""""",,"=""72377.4484""","=""110699""","=""5s2.6p""","=""2P*""","=""3/2""","=""5s2.11s""","=""2S""","=""1/2""",4,2,,"=""""","=""L3368""",
Sn,3,"=""261.868""","=""0.005""","=""261.8577""","=""0.0012""","=""0.010""","=""38175.8""","=""291""","=""""","=""""","=""""","=""""",,"=""141526.24""","=""179703.52""","=""4d10.5s.5d""","=""3D""","=""2""","=""4d10.4f.5s""","=""1F*""","=""3""",5,7,,"=""""","=""L17864""",
Sn,3,"=""263.181""","=""0.005""","=""263.180""","=""0.003""","=""0.001""","=""37985.4""","=""228""","=""""","=""""","=""""","=""""",,"=""141321.43""","=""179306.9""","=""4d10.5s.5d""","=""3D""","=""1""","=""4d10.4f.5s""","=""3F*""","=""2""",3,5,,"=""""","=""L17864""",
Sn,1,"=""263.69923""","=""0.00004""","=""263.69922""","=""0.00004""","=""0.00001""","=""37910.694""","=""790""","=""1.1e-01""","=""3.4e-02""","=""3.0e-01""","=""-1.5""",D,"=""17162.499""","=""55073.194""","=""5s2.5p2""","=""1S""","=""0""","=""5s2.5p.7d""","=""b 3D*""","=""1""",1,3,,"=""T4515""","=""L3149,L7378""",
Sn,3,"=""264.018""","=""0.005""","=""264.0137""","=""0.0013""","=""0.004""","=""37865.0""","=""435""","=""""","=""""","=""""","=""""",,"=""141837.98""","=""179703.52""","=""4d10.5s.5d""","=""3D""","=""3""","=""4d10.4f.5s""","=""1F*""","=""3""",7,7,,"=""""","=""L17864""",
Sn,3,"=""264.353""","=""0.005""","=""264.3499""","=""0.0010""","=""0.003""","=""37816.9""","=""228""","=""""","=""""","=""""","=""""",,"=""141526.24""","=""179343.62""","=""4d10.5s.5d""","=""3D""","=""2""","=""4d10.4f.5s""","=""3F*""","=""3""",5,7,,"=""""","=""L17864""",
Sn,2,"=""264.356""","=""0.003""","=""264.3564""","=""0.0021""","="" 0.000""","=""37816.5""","=""880bl(Sn III)""","=""""","=""""","=""""","=""""",,"=""71406.142""","=""109222.6""","=""5s2.5d""","=""2D""","=""3/2""","=""5s2.10p""","=""2P*""","=""1/2""",4,2,,"=""""","=""L17864""",
