element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,obs-ritz,wn(cm-1),intens,Aki(10^8 s^-1),fik,S(a.u.),log_gf,Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
Ag,3,"=""77.638""","=""""","=""""","=""""","=""""","=""128803""","=""350""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L650""",
Ag,3,"=""78.291""","=""""","=""""","=""""","=""""","=""127729""","=""200""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L650""",
Ag,3,"=""78.576""","=""""","=""""","=""""","=""""","=""127265""","=""150""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L650""",
Ag,3,"=""78.908""","=""""","=""""","=""""","=""""","=""126730""","=""200""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L650""",
Ag,3,"=""79.235""","=""""","=""""","=""""","=""""","=""126207""","=""250""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L650""",
Ag,3,"=""79.654""","=""""","=""""","=""""","=""""","=""125543""","=""200""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L650""",
Ag,3,"=""79.791""","=""""","=""""","=""""","=""""","=""125327""","=""250""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L650""",
Ag,3,"=""79.941""","=""""","=""""","=""""","=""""","=""125092""","=""400""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L650""",
Ag,3,"=""80.888""","=""""","=""""","=""""","=""""","=""123628""","=""300""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L650""",
Ag,3,"=""81.612""","=""""","=""""","=""""","=""""","=""122531""","=""150""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L650""",
Ag,3,"=""82.239""","=""""","=""""","=""""","=""""","=""121597""","=""180""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L650""",
Ag,3,"=""83.811""","=""""","=""""","=""""","=""""","=""119316""","=""200""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L650""",
Ag,2,"=""94.31323""","=""0.00005""","=""94.313168""","=""0.000004""","=""0.00006""","=""106029.66""","=""11000""","=""""","=""""","=""""","=""""",,"=""39168.0177""","=""145197.750""","=""4d9.(2D<5/2>).5s""","=""2[5/2]""","=""3""","=""4d9.(2D<5/2>).4f""","=""2[3/2]*""","=""2""",7,5,,"=""""","=""L11881c113""",
Ag,2,"=""94.89659""","=""0.00010""","=""94.89657""","=""0.00006""","=""0.00002""","=""105377.86""","=""3500""","=""""","=""""","=""""","=""""",,"=""40745.3671""","=""146123.25""","=""4d9.(2D<5/2>).5s""","=""2[5/2]""","=""2""","=""4d8.(1D).5s.5p.(3P*)""","=""3F*""","=""2""",5,5,,"=""""","=""L11881c113""",
Ag,2,"=""95.40780""","=""0.00005""","=""95.407840""","=""0.000005""","=""-0.00004""","=""104813.23""","=""35000""","=""""","=""""","=""""","=""""",,"=""40745.3671""","=""145558.556""","=""4d9.(2D<5/2>).5s""","=""2[5/2]""","=""2""","=""4d8.(3F).5s.5p.(3P*)""","=""1F*""","=""3""",5,7,,"=""""","=""L11881c113""",
Ag,2,"=""95.62436""","=""0.00005""","=""95.62434""","=""0.00005""","=""0.00002""","=""104575.86""","=""14000""","=""1.5e+00""","=""1.5e-02""","=""3.3e-01""","=""-0.98""",D+,"=""39168.0177""","=""143743.90""","=""4d9.(2D<5/2>).5s""","=""2[5/2]""","=""3""","=""4d8.(3F).5s.5p.(3P*)""","=""3F*""","=""2""",7,5,,"=""T9142""","=""L11881c113""",
Ag,2,"=""95.63500""","=""0.00005""","=""95.635062""","=""0.000005""","=""-0.00006""","=""104564.23""","=""18000""","=""""","=""""","=""""","=""""",,"=""40745.3671""","=""145309.528""","=""4d9.(2D<5/2>).5s""","=""2[5/2]""","=""2""","=""4d9.(2D<5/2>).4f""","=""2[5/2]*""","=""2""",5,5,,"=""""","=""L11881c113""",
Ag,2,"=""95.69606""","=""0.00005""","=""95.696088""","=""0.000005""","=""-0.00003""","=""104497.51""","=""18000""","=""""","=""""","=""""","=""""",,"=""40745.3671""","=""145242.847""","=""4d9.(2D<5/2>).5s""","=""2[5/2]""","=""2""","=""4d9.(2D<5/2>).4f""","=""2[3/2]*""","=""1""",5,3,,"=""""","=""L11881c113""",
Ag,2,"=""95.73740""","=""0.00008""","=""95.737404""","=""0.000004""","="" 0.00000""","=""104452.39""","=""5100""","=""""","=""""","=""""","=""""",,"=""40745.3671""","=""145197.750""","=""4d9.(2D<5/2>).5s""","=""2[5/2]""","=""2""","=""4d9.(2D<5/2>).4f""","=""2[3/2]*""","=""2""",5,5,,"=""""","=""L11881c113""",
Ag,2,"=""95.88663""","=""0.00009""","=""95.886705""","=""0.000006""","=""-0.00007""","=""104289.83""","=""4500""","=""2.2e+00""","=""3.1e-02""","=""4.9e-01""","=""-0.81""",D+,"=""40745.3671""","=""145035.112""","=""4d9.(2D<5/2>).5s""","=""2[5/2]""","=""2""","=""4d8.(3F).5s.5p.(3P*)""","=""1D*""","=""2""",5,5,,"=""T9142""","=""L11881c113""",
Ag,2,"=""97.08875""","=""0.00005""","=""97.08876""","=""0.00005""","=""-0.00001""","=""102998.54""","=""70000""","=""7.3e+00""","=""1.0e-01""","=""1.7e+00""","=""-0.29""",D+,"=""40745.3671""","=""143743.90""","=""4d9.(2D<5/2>).5s""","=""2[5/2]""","=""2""","=""4d8.(3F).5s.5p.(3P*)""","=""3F*""","=""2""",5,5,,"=""T9142""","=""L11881c113""",
Ag,2,"=""97.32142""","=""0.00005""","=""97.32142""","=""0.00005""","="" 0.00000""","=""102752.30""","=""26000""","=""4.4e+00""","=""6.3e-02""","=""1.4e+00""","=""-0.36""",D+,"=""39168.0177""","=""141920.32""","=""4d9.(2D<5/2>).5s""","=""2[5/2]""","=""3""","=""4d8.(3F).5s.5p.(3P*)""","=""3F*""","=""3""",7,7,,"=""T9142""","=""L11881c113""",
