element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,obs-ritz,wn(cm-1),intens,Aki(10^8 s^-1),fik,S(a.u.),log_gf,Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
I,5,"=""60.757""","=""""","=""""","=""""","=""""","=""164590""","=""50""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L1798""",
I,4,"=""61.246""","=""""","=""""","=""""","=""""","=""163280""","=""6""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7298""",
I,4,"=""61.517""","=""""","=""""","=""""","=""""","=""162560""","=""4""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7298""",
I,4,"=""65.422""","=""""","=""""","=""""","=""""","=""152854""","=""4""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7298""",
I,4,"=""65.456""","=""""","=""""","=""""","=""""","=""152774""","=""4""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7298""",
I,2,"=""65.5804""","=""""","=""""","=""""","=""""","=""152484.6""","=""2""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7360""",
I,2,"=""65.9004""","=""""","=""65.9005""","=""""","=""-0.0001""","=""151744.1""","=""6""","=""""","=""""","=""""","=""""",,"=""0.0""","=""151744.""","=""5s2.5p4""","=""3P""","=""2""","=""""","=""49*""","=""1,2""",5,8,,"=""""","=""L7360""",
I,2,"=""66.3977""","=""""","=""66.3975""","=""""","=""0.0002""","=""150607.6""","=""8""","=""""","=""""","=""""","=""""",,"=""0.0""","=""150608.?""","=""5s2.5p4""","=""3P""","=""2""","=""5s2.5p3.(4S*).13d""","=""3D*""","=""3""",5,7,,"=""""","=""L7360""",
I,2,"=""66.4520""","=""""","=""66.45124""","=""""","=""0.0008""","=""150484.6""","=""8""","=""""","=""""","=""""","=""""",,"=""0.0""","=""150486.29""","=""5s2.5p4""","=""3P""","=""2""","=""""","=""47*""","=""1,2""",5,8,,"=""""","=""L7360""",
I,2,"=""66.5055""","=""""","=""66.50413""","=""""","=""0.0014""","=""150363.5""","=""8""","=""""","=""""","=""""","=""""",,"=""0.0""","=""150366.61""","=""5s2.5p4""","=""3P""","=""2""","=""""","=""46*""","=""2""",5,5,,"=""""","=""L7360""",
