element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,obs-ritz,wn(cm-1),intens,Aki(10^8 s^-1),fik,S(a.u.),log_gf,Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
Pa,1,"=""711.489""","=""""","=""""","=""""","=""""","=""14051.16""","=""10000s""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""u2""",
Pa,1,"=""717.155""","=""""","=""""","=""""","=""""","=""13940.14""","=""3000w""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""u2""",
Pa,1,"=""722.713""","=""""","=""""","=""""","=""""","=""13832.94""","=""3000""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""u2""",
Pa,1,"=""731.879""","=""""","=""""","=""""","=""""","=""13659.70""","=""3000""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""u2""",
Pa,1,"=""736.825""","=""""","=""""","=""""","=""""","=""13568.01""","=""10000l""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""u2""",
Pa,1,"=""747.189""","=""""","=""""","=""""","=""""","=""13379.81""","=""3000w""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""u2""",
Pa,1,"=""749.315""","=""""","=""""","=""""","=""""","=""13341.85""","=""10000w""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""u2""",
Pa,1,"=""755.826""","=""""","=""""","=""""","=""""","=""13226.92""","=""3000w""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""u2""",
Pa,1,"=""760.820""","=""""","=""""","=""""","=""""","=""13140.10""","=""10000w""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""u2""",
Pa,1,"=""762.679""","=""""","=""""","=""""","=""""","=""13108.07""","=""10000""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""u2""",
Pa,1,"=""763.518""","=""""","=""""","=""""","=""""","=""13093.66""","=""10000s""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""u2""",
Pa,1,"=""766.934""","=""""","=""""","=""""","=""""","=""13035.34""","=""10000""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""u2""",
Pa,1,"=""767.920""","=""""","=""""","=""""","=""""","=""13018.61""","=""3000""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""u2""",
Pa,1,"=""774.919""","=""""","=""""","=""""","=""""","=""12901.02""","=""10000w""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""u2""",
Pa,1,"=""787.295""","=""""","=""""","=""""","=""""","=""12698.23""","=""3000""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""u2""",
Pa,1,"=""794.556""","=""""","=""""","=""""","=""""","=""12582.18""","=""3000l""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""u2""",
Pa,1,"=""803.934""","=""""","=""""","=""""","=""""","=""12435.41""","=""10000""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""u2""",
Pa,1,"=""809.984""","=""""","=""""","=""""","=""""","=""12342.53""","=""10000w""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""u2""",
Pa,1,"=""819.904""","=""""","=""""","=""""","=""""","=""12193.20""","=""10000""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""u2""",
Pa,1,"=""827.187""","=""""","=""""","=""""","=""""","=""12085.84""","=""10000""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""u2""",
Pa,1,"=""835.898""","=""""","=""""","=""""","=""""","=""11959.90""","=""3000s""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""u2""",
Pa,1,"=""836.960""","=""""","=""""","=""""","=""""","=""11944.72""","=""3000s""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""u2""",
Pa,1,"=""844.104""","=""""","=""""","=""""","=""""","=""11843.63""","=""3000w""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""u2""",
Pa,1,"=""853.266""","=""""","=""""","=""""","=""""","=""11716.46""","=""10000w""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""u2""",
Pa,1,"=""857.296""","=""""","=""""","=""""","=""""","=""11661.38""","=""10000s""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""u2""",
Pa,1,"=""863.991""","=""""","=""""","=""""","=""""","=""11571.02""","=""3000w""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""u2""",
Pa,1,"=""865.351""","=""""","=""""","=""""","=""""","=""11552.83""","=""3000w""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""u2""",
Pa,1,"=""873.527""","=""""","=""""","=""""","=""""","=""11444.70""","=""10000""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""u2""",
Pa,1,"=""1092.332""","=""""","=""""","=""""","=""""","=""9152.22""","=""3000""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""u2""",
Pa,1,"=""1179.173""","=""""","=""""","=""""","=""""","=""8478.20""","=""10000""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""u2""",
Pa,1,"=""1434.476""","=""""","=""""","=""""","=""""","=""6969.28""","=""10000""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""u2""",
Pa,1,"=""1847.861""","=""""","=""""","=""""","=""""","=""5410.19""","=""3000""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""u2""",
