element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,obs-ritz,wn(cm-1),intens,Aki(10^8 s^-1),fik,S(a.u.),log_gf,Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
Os,74,"=""""","=""""","=""0.01984117""","=""0.00000014""","=""""","=""504002000""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""504002500""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.2s.(1).2p-""","=""(1,1/2)*""","=""3/2""",2,4,,"=""""","=""""",
Os,74,"=""""","=""""","=""0.01992441""","=""0.00000015""","=""""","=""501897000""","=""""","=""""","=""""","=""""","=""""",,"=""[1630880]""","=""(503527800)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2s2""","=""(1/2,0)""","=""1/2""",2,2,,"=""""","=""""",
Os,74,"=""""","=""""","=""0.02038262""","=""0.00000014""","=""""","=""490614000""","=""""","=""""","=""""","=""""","=""""",,"=""[15319640]""","=""(505933800)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p-2""","=""(1/2,0)""","=""1/2""",4,2,,"=""""","=""""",
Os,74,"=""""","=""""","=""0.02048307""","=""0.00000016""","=""""","=""488208000""","=""""","=""""","=""""","=""""","=""""",,"=""[15319640]""","=""(503527800)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2s2""","=""(1/2,0)""","=""1/2""",4,2,,"=""""","=""""",
Os,76,"=""""","=""""","=""0.0957459""","=""0.0000012""","=""""","=""104443100""","=""""","=""2.0428e+07""","=""5.6151e-01""","=""3.5399e-03""","=""0.05039""",AA,"=""(513772130)""","=""(618215200)""","=""2p""","=""2P*""","=""1/2""","=""3d""","=""2D""","=""3/2""",2,4,,"=""T7771""","=""""",
Os,76,"=""""","=""""","=""0.095941""","=""0.000003""","=""""","=""104231000""","=""""","=""6.4413e+06""","=""1.7778e-01""","=""1.1230e-03""","=""-0.44910""",AA,"=""(513992100)""","=""(618222900)""","=""2s""","=""2S""","=""1/2""","=""3p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
Os,76,"=""""","=""""","=""0.099995""","=""0.000006""","=""""","=""100005000""","=""""","=""8.7383e+05""","=""1.3099e-02""","=""8.6244e-05""","=""-1.58173""",AA,"=""(513772130)""","=""(613777000)""","=""2p""","=""2P*""","=""1/2""","=""3s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""""",
Os,76,"=""""","=""""","=""0.100286""","=""0.000006""","=""""","=""99715000""","=""""","=""9.4106e+06""","=""1.4189e-01""","=""9.3692e-04""","=""-0.54701""",AA,"=""(513992100)""","=""(613707000)""","=""2s""","=""2S""","=""1/2""","=""3p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
Os,76,"=""""","=""""","=""0.1104204""","=""0.0000016""","=""""","=""90563000""","=""""","=""2.1276e+07""","=""5.8335e-01""","=""8.4824e-03""","=""0.36799""",AA,"=""(528926230)""","=""(619489200)""","=""2p""","=""2P*""","=""3/2""","=""3d""","=""2D""","=""5/2""",4,6,,"=""T7771""","=""""",
Os,76,"=""""","=""""","=""0.1119959""","=""0.0000017""","=""""","=""89289000""","=""""","=""3.5183e+06""","=""6.6161e-02""","=""9.7575e-04""","=""-0.57734""",AA,"=""(528926230)""","=""(618215200)""","=""2p""","=""2P*""","=""3/2""","=""3d""","=""2D""","=""3/2""",4,4,,"=""T7771""","=""""",
