element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,obs-ritz,wn(cm-1),intens,Aki(10^8 s^-1),fik,S(a.u.),log_gf,Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
Rn,1,"=""748.313""","=""""","=""""","=""""","=""""","=""13359.71""","=""8""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7432""",
Rn,1,"=""751.413""","=""""","=""""","=""""","=""""","=""13304.60""","=""8""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7432""",
Rn,1,"=""751.692""","=""""","=""""","=""""","=""""","=""13299.66""","=""8""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7432""",
Rn,1,"=""752.393""","=""""","=""""","=""""","=""""","=""13287.27""","=""6""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7432""",
Rn,1,"=""759.755""","=""""","=""""","=""""","=""""","=""13158.52""","=""6""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7432""",
Rn,1,"=""760.128""","=""""","=""""","=""""","=""""","=""13152.06""","=""8""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7432""",
Rn,1,"=""765.748""","=""""","=""""","=""""","=""""","=""13055.53""","=""10""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7432""",
Rn,1,"=""773.843""","=""""","=""""","=""""","=""""","=""12918.96""","=""10""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7432""",
Rn,1,"=""774.664""","=""""","=""""","=""""","=""""","=""12905.27""","=""20""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7432""",
Rn,1,"=""780.982""","=""""","=""780.980+""","=""""","=""0.002""","=""12800.87""","=""100""","=""""","=""""","=""""","=""""",,"=""55989.03""","=""68789.93""","=""6p5.(2P*<3/2>).7s""","=""2[3/2]*""","=""1""","=""6p5.(2P*<3/2>).7p""","=""2[3/2]""","=""2""",3,5,,"=""""","=""L7432""",
Rn,1,"=""804.900""","=""""","=""""","=""""","=""""","=""12420.49""","=""20""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7432""",
Rn,1,"=""809.951""","=""""","=""809.949+""","=""""","=""0.002""","=""12343.03""","=""100""","=""""","=""""","=""""","=""""",,"=""55989.03""","=""68332.10""","=""6p5.(2P*<3/2>).7s""","=""2[3/2]*""","=""1""","=""6p5.(2P*<3/2>).7p""","=""2[3/2]""","=""1""",3,3,,"=""""","=""L7432""",
Rn,1,"=""817.384""","=""""","=""""","=""""","=""""","=""12230.79""","=""6""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7432""",
Rn,1,"=""827.096""","=""""","=""827.095+""","=""""","=""0.001""","=""12087.17""","=""100""","=""""","=""""","=""""","=""""",,"=""54620.35""","=""66707.53""","=""6p5.(2P*<3/2>).7s""","=""2[3/2]*""","=""2""","=""6p5.(2P*<3/2>).7p""","=""2[5/2]""","=""2""",5,5,,"=""""","=""L7432""",
Rn,1,"=""831.451""","=""""","=""""","=""""","=""""","=""12023.86""","=""8""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7432""",
