element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,obs-ritz,wn(cm-1),intens,Aki(10^8 s^-1),fik,S(a.u.),log_gf,Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
Ge,32,"=""""","=""""","=""0.4742327""","=""0.0000005""","=""""","=""21086696""","=""""","=""2.0663e+04""","=""3.4834e-03""","=""2.1754e-04""","=""-1.85593""",AA,"=""(85692647.7)""","=""(106779344)""","=""2p""","=""2P*""","=""3/2""","=""4s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""""",
Ge,32,"=""""","=""""","=""0.6233288""","=""0.0000003""","=""""","=""16042897""","=""""","=""5.7856e+05""","=""6.7401e-01""","=""2.7662e-02""","=""0.12970""",AA,"=""(85295338.7)""","=""(101338235.6)""","=""2p""","=""2P*""","=""1/2""","=""3d""","=""2D""","=""3/2""",2,4,,"=""T7771""","=""""",
Ge,32,"=""""","=""""","=""0.6236809""","=""0.0000010""","=""""","=""16033840""","=""""","=""2.3173e+05""","=""2.7027e-01""","=""1.1099e-02""","=""-0.26717""",AA,"=""(85304609)""","=""(101338450)""","=""2s""","=""2S""","=""1/2""","=""3p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
Ge,32,"=""""","=""""","=""0.6278228""","=""0.0000016""","=""""","=""15928060""","=""""","=""2.2888e+04""","=""1.3525e-02""","=""5.5910e-04""","=""-1.56783""",AA,"=""(85295338.7)""","=""(101223400)""","=""2p""","=""2P*""","=""1/2""","=""3s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""""",
Ge,32,"=""""","=""""","=""0.6282981""","=""0.0000012""","=""""","=""15916010""","=""""","=""2.4417e+05""","=""1.4451e-01""","=""5.9780e-03""","=""-0.53908""",AA,"=""(85304609)""","=""(101220620)""","=""2s""","=""2S""","=""1/2""","=""3p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
Ge,32,"=""""","=""""","=""0.6375982""","=""0.0000003""","=""""","=""15683860""","=""""","=""6.7692e+05""","=""6.1884e-01""","=""5.1959e-02""","=""0.39364""",AA,"=""(85692647.7)""","=""(101376507.5)""","=""2p""","=""2P*""","=""3/2""","=""3d""","=""2D""","=""5/2""",4,6,,"=""T7771""","=""""",
Ge,32,"=""""","=""""","=""0.6391578""","=""0.0000003""","=""""","=""15645588""","=""""","=""1.1268e+05""","=""6.9010e-02""","=""5.8084e-03""","=""-0.55903""",AA,"=""(85692647.7)""","=""(101338235.6)""","=""2p""","=""2P*""","=""3/2""","=""3d""","=""2D""","=""3/2""",4,4,,"=""T7771""","=""""",
Ge,32,"=""""","=""""","=""0.6438838""","=""0.0000017""","=""""","=""15530750""","=""""","=""5.1051e+04""","=""1.5865e-02""","=""1.3452e-03""","=""-1.19750""",AA,"=""(85692647.7)""","=""(101223400)""","=""2p""","=""2P*""","=""3/2""","=""3s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""""",
Ge,30,"=""0.6809""","=""0.0015""","=""0.680663""","=""0.000009""","=""0.0002""","=""14690000""","=""5""","=""""","=""""","=""""","=""""",,"=""0""","=""14691550""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.3p""","=""2P*""","=""3/2""",2,4,,"=""""","=""L10186""",
Ge,30,"=""0.6852""","=""0.0015""","=""0.685026""","=""0.000009""","=""0.0002""","=""14590000""","=""4""","=""""","=""""","=""""","=""""",,"=""0""","=""14597990""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.3p""","=""2P*""","=""1/2""",2,2,,"=""""","=""L10186""",
