element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,obs-ritz,wn(cm-1),intens,Aki(10^8 s^-1),fik,S(a.u.),log_gf,Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
Pd,3,"=""73.879""","=""""","=""""","=""""","=""""","=""135356""","=""150""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3536""",
Pd,3,"=""75.685""","=""""","=""""","=""""","=""""","=""132127""","=""100""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3536""",
Pd,3,"=""75.741""","=""""","=""""","=""""","=""""","=""132029""","=""100""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3536""",
Pd,3,"=""76.306""","=""""","=""""","=""""","=""""","=""131051""","=""500""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3536""",
Pd,3,"=""76.642""","=""""","=""""","=""""","=""""","=""130477""","=""500""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3536""",
Pd,3,"=""77.211""","=""""","=""""","=""""","=""""","=""129515""","=""200""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3536""",
Pd,3,"=""77.651""","=""""","=""""","=""""","=""""","=""128781""","=""200""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3536""",
Pd,3,"=""78.102""","=""""","=""""","=""""","=""""","=""128038""","=""2000""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3536""",
Pd,3,"=""78.499""","=""""","=""""","=""""","=""""","=""127390""","=""200""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3536""",
Pd,3,"=""78.731""","=""""","=""""","=""""","=""""","=""127015""","=""200""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3536""",
Pd,3,"=""78.795""","=""""","=""""","=""""","=""""","=""126912""","=""200""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3536""",
Pd,3,"=""78.958""","=""""","=""""","=""""","=""""","=""126650""","=""200""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3536""",
Pd,3,"=""79.408""","=""""","=""""","=""""","=""""","=""125932""","=""500""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3536""",
Pd,3,"=""79.752""","=""""","=""""","=""""","=""""","=""125389""","=""500""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3536""",
Pd,3,"=""80.003""","=""""","=""""","=""""","=""""","=""124995""","=""500""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3536""",
Pd,3,"=""80.010""","=""""","=""""","=""""","=""""","=""124984""","=""500""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3536""",
Pd,3,"=""80.367""","=""""","=""""","=""""","=""""","=""124429""","=""500""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3536""",
Pd,3,"=""82.535""","=""""","=""""","=""""","=""""","=""121161""","=""500""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3536""",
Pd,3,"=""84.058""","=""""","=""""","=""""","=""""","=""118965""","=""500""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3536""",
Pd,3,"=""85.647""","=""""","=""""","=""""","=""""","=""116758""","=""500""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3536""",
Pd,3,"=""86.404""","=""""","=""""","=""""","=""""","=""115735""","=""500""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3536""",
Pd,3,"=""88.059""","=""""","=""""","=""""","=""""","=""113560""","=""500""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3536""",
