,element,spectrum_number,wavelength_nm,intensity,log10_intensity,tags,visible
1082,Ar,8,51.2,6.0,0.7781512503836436,*,False
1083,Ar,8,51.2,6.0,0.7781512503836436,*,False
1084,Ar,3,51.2765,180.0,2.255272505103306,None,False
1085,Ar,7,51.336,20.0,1.3010299956639813,None,False
1086,Ar,5,51.3889,50.0,1.6989700043360187,None,False
1087,Ar,8,51.4,14.0,1.146128035678238,None,False
1088,Ar,2,51.431,1.0,0.0,None,False
1089,Ar,6,51.686,4.0,0.6020599913279624,None,False
1090,Ar,5,51.7254,25.0,1.3979400086720377,None,False
1091,Ar,3,51.756,6.0,0.7781512503836436,None,False
1092,Ar,9,51.7672,85.0,1.9294189257142926,None,False
1093,Ar,2,51.891,1.0,0.0,None,False
1094,Ar,2,51.9329,1.0,0.0,None,False
1096,Ar,7,52.011,20.0,1.3010299956639813,None,False
1097,Ar,6,52.061,4.0,0.6020599913279624,None,False
1098,Ar,9,52.1478,30.0,1.4771212547196624,None,False
1099,Ar,5,52.2094,150.0,2.1760912590556813,None,False
1100,Ar,2,52.2791,1.0,0.0,None,False
1101,Ar,4,52.326,6.0,0.7781512503836436,None,False
1102,Ar,7,52.364,3.0,0.47712125471966244,None,False
1103,Ar,9,52.4079,150.0,2.1760912590556813,None,False
1104,Ar,5,52.41817,250.0,2.3979400086720375,None,False
1105,Ar,3,52.4329,25.0,1.3979400086720377,None,False
1106,Ar,2,52.4683,1.0,0.0,None,False
1107,Ar,7,52.488,6.0,0.7781512503836436,None,False
1108,Ar,9,52.576,90.0,1.954242509439325,None,False
1109,Ar,9,52.597,20.0,1.3010299956639813,None,False
1111,Ar,2,52.6497,1.0,0.0,None,False
1112,Ar,4,52.66,5.0,0.6989700043360189,None,False
1114,Ar,4,52.709,6.0,0.7781512503836436,None,False
1115,Ar,9,52.7108,180.0,2.255272505103306,None,False
1116,Ar,5,52.7685,300.0,2.4771212547196626,None,False
1117,Ar,3,52.804,6.0,0.7781512503836436,None,False
1118,Ar,4,52.8637,120.0,2.0791812460476247,None,False
1119,Ar,2,52.864,0.0,-inf,.5,False
1120,Ar,9,52.8901,100.0,2.0,None,False
1121,Ar,4,52.9132,160.0,2.2041199826559246,None,False
1122,Ar,9,52.9629,250.0,2.3979400086720375,None,False
1123,Ar,3,52.99005,450.0,2.6532125137753435,None,False
1124,Ar,9,52.9998,50.0,1.6989700043360187,None,False
1125,Ar,3,53.046,6.0,0.7781512503836436,None,False
1126,Ar,2,53.0494,1.0,0.0,p,False
1127,Ar,9,53.0656,150.0,2.1760912590556813,None,False
1128,Ar,3,53.116,6.0,0.7781512503836436,None,False
1129,Ar,4,53.1627,120.0,2.0791812460476247,None,False
1130,Ar,4,53.2128,400.0,2.6020599913279625,None,False
1131,Ar,3,53.241,350.0,2.5440680443502757,None,False
1132,Ar,2,53.3082,1.0,0.0,None,False
1133,Ar,3,53.363,3.0,0.47712125471966244,None,False
1134,Ar,9,53.382,25.0,1.3979400086720377,None,False
1135,Ar,9,53.397,190.0,2.278753600952829,None,False
1136,Ar,3,53.4268,50.0,1.6989700043360187,None,False
1137,Ar,3,53.492,3.0,0.47712125471966244,None,False
1138,Ar,2,53.5072,0.0,-inf,.5,False
1139,Ar,3,53.55881,350.0,2.5440680443502757,None,False
1140,Ar,3,53.579,6.0,0.7781512503836436,None,False
1141,Ar,9,53.645,110.0,2.041392685158225,None,False
1143,Ar,5,53.675,2.0,0.3010299956639812,None,False
1144,Ar,2,53.714,1.0,0.0,None,False
1145,Ar,10,53.728,50.0,1.6989700043360187,None,False
1146,Ar,2,53.7421,0.0,-inf,.5p,False
1147,Ar,3,53.74622,300.0,2.4771212547196626,None,False
1148,Ar,12,53.8,2.0,0.3010299956639812,.07,False
1149,Ar,10,53.829,100.0,2.0,*,False
1150,Ar,10,53.829,100.0,2.0,*,False
1151,Ar,3,53.835,6.0,0.7781512503836436,None,False
1152,Ar,3,53.8789,300.0,2.4771212547196626,None,False
1154,Ar,2,54.0804,0.0,-inf,.5,False
1155,Ar,10,54.09,250.0,2.3979400086720375,*,False
1156,Ar,10,54.09,250.0,2.3979400086720375,*,False
1157,Ar,2,54.1299,0.0,-inf,.5,False
1158,Ar,10,54.145,210.0,2.322219294733919,None,False
1160,Ar,9,54.16,0.0,-inf,None,False
1161,Ar,10,54.179,90.0,1.954242509439325,None,False
1162,Ar,6,54.199,60.0,1.7781512503836436,bl,False
1163,Ar,12,54.2,0.0,-inf,.39,False
1164,Ar,6,54.23,24.0,1.380211241711606,None,False
1165,Ar,2,54.2911,2.0,0.3010299956639812,None,False
1166,Ar,2,54.3205,2.0,0.3010299956639812,None,False
1167,Ar,2,54.3508,0.0,-inf,"bl,G",False
1168,Ar,2,54.373,2.0,0.3010299956639812,None,False
1169,Ar,10,54.379,320.0,2.505149978319906,None,False
1170,Ar,6,54.383,14.0,1.146128035678238,None,False
1171,Ar,12,54.4,0.0,-inf,.49,False
1173,Ar,10,54.457,40.0,1.6020599913279623,None,False
1174,Ar,6,54.473,10.0,1.0,None,False
1175,Ar,2,54.6175,2.0,0.3010299956639812,None,False
1176,Ar,5,54.618,1.0,0.0,bl,False
1177,Ar,2,54.7166,2.0,0.3010299956639812,None,False
1178,Ar,6,54.717,7.0,0.8450980400142568,None,False
1179,Ar,3,54.74304,50.0,1.6989700043360187,None,False
1180,Ar,2,54.7456,2.0,0.3010299956639812,None,False
1181,Ar,10,54.769,50.0,1.6989700043360187,None,False
1182,Ar,3,54.77,40.0,1.6020599913279623,None,False
1183,Ar,2,54.7992,0.0,-inf,.5,False
1184,Ar,10,54.843,150.0,2.1760912590556813,*,False
1185,Ar,10,54.843,150.0,2.1760912590556813,*,False
1186,Ar,2,54.8781,2.0,0.3010299956639812,None,False
1187,Ar,6,54.891,10.0,1.0,None,False
1188,Ar,10,54.925,290.0,2.462397997898956,bl*,False
1189,Ar,10,54.925,290.0,2.462397997898956,bl*,False
1190,Ar,2,55.0481,1.0,0.0,None,False
1191,Ar,2,55.0896,1.0,0.0,None,False
1192,Ar,6,55.135,6.0,0.7781512503836436,bl,False
1193,Ar,7,55.175,80.0,1.9030899869919435,None,False
1194,Ar,3,55.224,1.0,0.0,None,False
1195,Ar,2,55.3123,1.0,0.0,None,False
1196,Ar,3,55.34696,450.0,2.6532125137753435,None,False
1197,Ar,10,55.455,60.0,1.7781512503836436,None,False
1198,Ar,6,55.563,8.0,0.9030899869919435,None,False
1199,Ar,2,55.5764,1.0,0.0,None,False
1200,Ar,2,55.6817,2.0,0.3010299956639812,None,False
1201,Ar,3,55.68979,300.0,2.4771212547196626,None,False
1202,Ar,9,55.706,10.0,1.0,t,False
1203,Ar,10,55.707,220.0,2.342422680822206,bl,False
1204,Ar,7,55.746,60.0,1.7781512503836436,None,False
1205,Ar,3,55.83231,250.0,2.3979400086720375,None,False
1207,Ar,5,55.8477,250.0,2.3979400086720375,None,False
1208,Ar,9,55.9272,30.0,1.4771212547196624,None,False
1209,Ar,7,55.963,6.0,0.7781512503836436,None,False
1210,Ar,7,55.986,20.0,1.3010299956639813,None,False
1212,Ar,2,56.0224,2.0,0.3010299956639812,None,False
1213,Ar,7,56.038,6.0,0.7781512503836436,None,False
1214,Ar,7,56.064,9.0,0.9542425094393249,None,False
1216,Ar,7,56.136,3.0,0.47712125471966244,None,False
1218,Ar,4,56.2324,2.0,0.3010299956639812,None,False
1219,Ar,3,56.244,6.0,0.7781512503836436,None,False
1222,Ar,10,56.417,60.0,1.7781512503836436,None,False
1223,Ar,6,56.43,4.0,0.6020599913279624,None,False
1224,Ar,6,56.449,6.0,0.7781512503836436,None,False
1225,Ar,6,56.529,6.0,0.7781512503836436,bl,False
1226,Ar,6,56.549,4.0,0.6020599913279624,None,False
1227,Ar,9,56.9462,40.0,1.6020599913279623,None,False
1228,Ar,5,57.0656,80.0,1.9030899869919435,None,False
1230,Ar,2,57.2014,2.0,0.3010299956639812,None,False
1231,Ar,7,57.205,80.0,1.9030899869919435,None,False
1232,Ar,2,57.3364,2.0,0.3010299956639812,None,False
1233,Ar,3,57.34666,200.0,2.3010299956639813,None,False
1234,Ar,3,57.384,3.0,0.47712125471966244,None,False
1235,Ar,4,57.412,5.0,0.6989700043360189,None,False
1236,Ar,2,57.6738,2.0,0.3010299956639812,None,False
1237,Ar,9,57.694,75.0,1.8750612633917,None,False
1238,Ar,3,57.71457,150.0,2.1760912590556813,None,False
1239,Ar,4,57.728,8.0,0.9030899869919435,None,False
1240,Ar,4,57.754,4.0,0.6020599913279624,None,False
1241,Ar,2,57.8107,2.0,0.3010299956639812,None,False
1242,Ar,3,57.83865,200.0,2.3010299956639813,None,False
1243,Ar,2,57.8604,2.0,0.3010299956639812,None,False
1244,Ar,4,57.904,6.0,0.7781512503836436,None,False
1245,Ar,3,57.9206,150.0,2.1760912590556813,None,False
1246,Ar,7,57.975,80.0,1.9030899869919435,None,False
1247,Ar,2,58.0264,3.0,0.47712125471966244,None,False
1248,Ar,4,58.05,6.0,0.7781512503836436,bl,False
1249,Ar,7,58.069,20.0,1.3010299956639813,None,False
1250,Ar,4,58.23,1.0,0.0,None,False
1251,Ar,4,58.252,6.0,0.7781512503836436,bl,False
1253,Ar,2,58.3437,2.0,0.3010299956639812,None,False
1254,Ar,4,58.373,6.0,0.7781512503836436,None,False
1255,Ar,8,58.4,20.0,1.3010299956639813,None,False
1257,Ar,4,58.615,5.0,0.6989700043360189,None,False
1258,Ar,6,58.702,8.0,0.9030899869919435,None,False
1259,Ar,4,58.758,7.0,0.8450980400142568,None,False
1260,Ar,4,58.797,4.0,0.6020599913279624,None,False
1261,Ar,6,58.891,8.0,0.9030899869919435,w,False
1262,Ar,9,58.941,0.0,-inf,.11,False
1263,Ar,6,58.978,8.0,0.9030899869919435,None,False
1264,Ar,9,59.105,30.0,1.4771212547196624,None,False
1265,Ar,4,59.108,6.0,0.7781512503836436,None,False
1266,Ar,9,59.3575,20.0,1.3010299956639813,None,False
1267,Ar,6,59.41,8.0,0.9030899869919435,None,False
1268,Ar,10,59.505,80.0,1.9030899869919435,None,False
1269,Ar,4,59.66,275.0,2.439332693830263,None,False
1270,Ar,6,59.667,6.0,0.7781512503836436,w,False
1271,Ar,10,59.758,70.0,1.845098040014257,None,False
1272,Ar,2,59.7701,2.0,0.3010299956639812,None,False
1273,Ar,9,59.852,130.0,2.113943352306837,None,False
1274,Ar,4,59.977,4.0,0.6020599913279624,None,False
1275,Ar,3,59.9988,10.0,1.0,None,False
1276,Ar,4,60.024,7.0,0.8450980400142568,None,False
1277,Ar,4,60.1119,5.0,0.6989700043360189,None,False
1278,Ar,4,60.13,3.0,0.47712125471966244,bl,False
1279,Ar,4,60.169,6.0,0.7781512503836436,bl,False
1280,Ar,4,60.178,5.0,0.6989700043360189,bl,False
1281,Ar,2,60.2858,2.0,0.3010299956639812,None,False
1282,Ar,5,60.297,13.0,1.1139433523068367,None,False
1284,Ar,9,60.439,250.0,2.3979400086720375,None,False
1285,Ar,7,60.457,80.0,1.9030899869919435,None,False
1286,Ar,7,60.724,80.0,1.9030899869919435,None,False
1287,Ar,9,61.042,100.0,2.0,None,False
1288,Ar,2,61.2371,5.0,0.6989700043360189,None,False
1289,Ar,9,61.3669,110.0,2.041392685158225,t,False
1290,Ar,7,61.369,60.0,1.7781512503836436,None,False
1291,Ar,7,61.48,80.0,1.9030899869919435,bl,False
1292,Ar,9,61.505,50.0,1.6989700043360187,None,False
1293,Ar,9,61.762,80.0,1.9030899869919435,None,False
1294,Ar,6,61.867,8.0,0.9030899869919435,bl,False
1295,Ar,6,61.872,6.0,0.7781512503836436,bl,False
1296,Ar,6,61.916,8.0,0.9030899869919435,None,False
1297,Ar,7,62.165,100.0,2.0,None,False
1298,Ar,6,62.215,6.0,0.7781512503836436,None,False
1299,Ar,9,62.308,130.0,2.113943352306837,None,False
1300,Ar,10,62.315,60.0,1.7781512503836436,*,False
1301,Ar,10,62.315,60.0,1.7781512503836436,*,False
1302,Ar,4,62.54,4.0,0.6020599913279624,*,False
1303,Ar,4,62.54,4.0,0.6020599913279624,*,False
1304,Ar,7,62.661,80.0,1.9030899869919435,None,False
1307,Ar,9,62.8421,50.0,1.6989700043360187,*,False
1308,Ar,9,62.8421,50.0,1.6989700043360187,*,False
1309,Ar,7,63.0306,2.0,0.3010299956639812,None,False
1310,Ar,6,63.168,6.0,0.7781512503836436,None,False
1311,Ar,6,63.191,4.0,0.6020599913279624,None,False
1312,Ar,7,63.373,6.0,0.7781512503836436,None,False
1313,Ar,6,63.385,6.0,0.7781512503836436,q,False
1314,Ar,7,63.4208,2.0,0.3010299956639812,None,False
1315,Ar,5,63.5152,150.0,2.1760912590556813,None,False
1316,Ar,7,63.594,60.0,1.7781512503836436,None,False
1317,Ar,7,63.631,100.0,2.0,None,False
1318,Ar,3,63.68194,150.0,2.1760912590556813,None,False
1319,Ar,6,63.694,4.0,0.6020599913279624,None,False
1320,Ar,7,63.7052,4.0,0.6020599913279624,None,False
1321,Ar,3,63.7256,300.0,2.4771212547196626,None,False
1322,Ar,3,63.72881,1000.0,3.0,None,False
1323,Ar,7,63.7466,1.0,0.0,None,False
1324,Ar,4,63.7992,40.0,1.6020599913279623,None,False
1325,Ar,7,63.988,3.0,0.47712125471966244,None,False
1326,Ar,7,64.083,80.0,1.9030899869919435,bl,False
1327,Ar,7,64.1318,2.0,0.3010299956639812,None,False
1328,Ar,3,64.13658,250.0,2.3979400086720375,None,False
1329,Ar,3,64.18072,600.0,2.7781512503836434,None,False
1330,Ar,10,64.198,170.0,2.230448921378274,None,False
1331,Ar,7,64.208,60.0,1.7781512503836436,None,False
1332,Ar,9,64.251,150.0,2.1760912590556813,None,False
1333,Ar,3,64.32572,450.0,2.6532125137753435,None,False
1334,Ar,7,64.4388,2.0,0.3010299956639812,None,False
1336,Ar,5,65.095,2.0,0.3010299956639812,None,False
1337,Ar,10,65.164,110.0,2.041392685158225,None,False
1338,Ar,5,65.168,3.0,0.47712125471966244,None,False
1339,Ar,7,65.229,80.0,1.9030899869919435,None,False
1340,Ar,7,65.604,60.0,1.7781512503836436,None,False
1341,Ar,4,65.634,3.0,0.47712125471966244,None,False
1342,Ar,7,65.658,3.0,0.47712125471966244,None,False
1344,Ar,7,65.677,6.0,0.7781512503836436,None,False
1345,Ar,7,65.712,6.0,0.7781512503836436,None,False
1346,Ar,7,65.954,40.0,1.6020599913279623,None,False
1347,Ar,9,65.9808,320.0,2.505149978319906,bl,False
1348,Ar,7,65.983,60.0,1.7781512503836436,None,False
1349,Ar,7,66.013,40.0,1.6020599913279623,*,False
1350,Ar,7,66.013,40.0,1.6020599913279623,*,False
1351,Ar,7,66.031,60.0,1.7781512503836436,None,False
1352,Ar,7,66.061,40.0,1.6020599913279623,None,False
1353,Ar,7,66.082,40.0,1.6020599913279623,None,False
1355,Ar,7,66.176,60.0,1.7781512503836436,None,False
1356,Ar,2,66.1869,5.0,0.6989700043360189,None,False
1357,Ar,7,66.19,40.0,1.6020599913279623,None,False
1358,Ar,9,66.2,220.0,2.342422680822206,None,False
1359,Ar,7,66.219,80.0,1.9030899869919435,None,False
1360,Ar,7,66.28,35.0,1.5440680443502757,None,False
1361,Ar,2,66.4563,4.0,0.6020599913279624,None,False
1362,Ar,7,66.504,80.0,1.9030899869919435,None,False
1363,Ar,9,66.601,70.0,1.845098040014257,None,False
1364,Ar,2,66.601,6.0,0.7781512503836436,None,False
1365,Ar,4,66.719,1.0,0.0,None,False
1366,Ar,4,66.756,8.0,0.9030899869919435,None,False
1367,Ar,4,66.779,6.0,0.7781512503836436,None,False
1368,Ar,7,66.799,40.0,1.6020599913279623,None,False
1369,Ar,7,66.914,6.0,0.7781512503836436,None,False
1371,Ar,9,67.0847,65.0,1.8129133566428555,None,False
1372,Ar,2,67.0948,5.0,0.6989700043360189,None,False
1373,Ar,2,67.1852,6.0,0.7781512503836436,None,False
1374,Ar,7,67.233,40.0,1.6020599913279623,None,False
1375,Ar,2,67.2856,2.0,0.3010299956639812,None,False
1378,Ar,7,67.501,40.0,1.6020599913279623,q,False
1379,Ar,2,67.6241,6.0,0.7781512503836436,None,False
1380,Ar,10,67.775,610.0,2.785329835010767,None,False
1381,Ar,7,67.79,185.0,2.2671717284030137,None,False
1382,Ar,2,67.7951,5.0,0.6989700043360189,None,False
1383,Ar,2,67.9221,3.0,0.47712125471966244,None,False
1384,Ar,2,67.94,6.0,0.7781512503836436,None,False
1385,Ar,6,67.94,770.0,2.886490725172482,None,False
1386,Ar,7,67.953,100.0,2.0,None,False
1388,Ar,7,68.114,40.0,1.6020599913279623,None,False
1389,Ar,4,68.3277,400.0,2.6020599913279625,None,False
1391,Ar,9,68.4925,400.0,2.6020599913279625,bl,False
1392,Ar,4,68.4935,30.0,1.4771212547196624,*,False
1393,Ar,4,68.4935,30.0,1.4771212547196624,*,False
1394,Ar,2,68.6489,2.0,0.3010299956639812,None,False
1395,Ar,6,68.784,6.0,0.7781512503836436,None,False
1396,Ar,4,68.8393,300.0,2.4771212547196626,None,False
1397,Ar,4,68.9008,500.0,2.6989700043360187,None,False
1398,Ar,3,69.0179,400.0,2.6020599913279625,None,False
1399,Ar,12,69.1,0.0,-inf,.07,False
1400,Ar,2,69.1038,1.0,0.0,None,False
1401,Ar,9,69.1273,60.0,1.7781512503836436,None,False
1402,Ar,5,69.229,4.0,0.6020599913279624,None,False
1403,Ar,9,69.277,75.0,1.8750612633917,None,False
1404,Ar,4,69.285,3.0,0.47712125471966244,None,False
1405,Ar,9,69.2919,60.0,1.7781512503836436,None,False
1406,Ar,7,69.294,80.0,1.9030899869919435,bl,False
1407,Ar,2,69.3301,2.0,0.3010299956639812,None,False
1408,Ar,10,69.378,50.0,1.6989700043360187,None,False
1409,Ar,3,69.4336,250.0,2.3979400086720375,None,False
1410,Ar,5,69.465,3.0,0.47712125471966244,None,False
1411,Ar,5,69.485,4.0,0.6020599913279624,q,False
1412,Ar,3,69.5539,300.0,2.4771212547196626,None,False
1413,Ar,12,69.6,0.0,-inf,.06,False
1414,Ar,9,69.6447,100.0,2.0,None,False
1415,Ar,7,69.704,100.0,2.0,None,False
1416,Ar,9,69.7394,325.0,2.5118833609788744,None,False
1417,Ar,2,69.7489,2.0,0.3010299956639812,None,False
1418,Ar,3,69.7764,100.0,2.0,None,False
1419,Ar,2,69.794,2.0,0.3010299956639812,None,False
1420,Ar,9,69.8007,225.0,2.3521825181113627,None,False
1421,Ar,2,69.8771,4.0,0.6020599913279624,None,False
1422,Ar,4,69.9412,240.0,2.380211241711606,None,False
1423,Ar,3,69.972,1.0,0.0,*,False
1424,Ar,3,69.972,1.0,0.0,*,False
1425,Ar,3,69.972,1.0,0.0,*,False
1427,Ar,4,70.0278,320.0,2.505149978319906,None,False
1428,Ar,5,70.051,3.0,0.47712125471966244,None,False
1429,Ar,5,70.112,3.0,0.47712125471966244,q,False
1430,Ar,3,70.1989,25.0,1.3979400086720377,None,False
1431,Ar,2,70.4523,4.0,0.6020599913279624,None,False
1432,Ar,5,70.5364,150.0,2.1760912590556813,None,False
1433,Ar,10,70.561,410.0,2.6127838567197355,None,False
1434,Ar,10,70.645,80.0,1.9030899869919435,None,False
1436,Ar,5,70.857,2.0,0.3010299956639812,None,False
1437,Ar,5,70.919,250.0,2.3979400086720375,None,False
1438,Ar,5,70.923,250.0,2.3979400086720375,None,False
1439,Ar,4,71.2,10.0,1.0,*,False
1440,Ar,4,71.2,10.0,1.0,*,False
1442,Ar,7,71.443,20.0,1.3010299956639813,None,False
1443,Ar,5,71.56,200.0,2.3010299956639813,None,False
1444,Ar,5,71.564,150.0,2.1760912590556813,None,False
1446,Ar,2,71.8091,4.0,0.6020599913279624,None,False
1447,Ar,10,72.052,340.0,2.531478917042255,None,False
1448,Ar,5,72.09,3.0,0.47712125471966244,None,False
1449,Ar,2,72.3361,5.0,0.6989700043360189,None,False
1450,Ar,10,72.372,240.0,2.380211241711606,None,False
1451,Ar,7,72.394,100.0,2.0,None,False
1452,Ar,7,72.503,80.0,1.9030899869919435,None,False
1453,Ar,5,72.5097,100.0,2.0,None,False
1454,Ar,2,72.555,4.0,0.6020599913279624,None,False
1457,Ar,9,72.5841,125.0,2.0969100130080562,None,False
1458,Ar,9,72.7692,200.0,2.3010299956639813,bl,False
1459,Ar,7,72.785,80.0,1.9030899869919435,None,False
1461,Ar,2,73.093,5.0,0.6989700043360189,None,False
1463,Ar,2,73.7457,1.0,0.0,None,False
1464,Ar,10,73.856,210.0,2.322219294733919,None,False
1467,Ar,2,74.02691,10.0,1.0,None,False
1469,Ar,2,74.49251,8.0,0.9030899869919435,None,False
1470,Ar,2,74.53226,7.0,0.8450980400142568,None,False
1472,Ar,2,74.8198,4.0,0.6020599913279624,None,False
1473,Ar,10,75.198,50.0,1.6989700043360187,None,False
1474,Ar,4,75.4205,160.0,2.2041199826559246,None,False
1475,Ar,2,75.4824,3.0,0.47712125471966244,None,False
1476,Ar,6,75.493,10.0,1.0,w,False
1477,Ar,4,75.5215,120.0,2.0791812460476247,None,False
1478,Ar,9,75.637,40.0,1.6020599913279623,None,False
1479,Ar,4,76.0446,120.0,2.0791812460476247,None,False
1480,Ar,4,76.1471,200.0,2.3010299956639813,None,False
1481,Ar,2,76.22,3.0,0.47712125471966244,None,False
1482,Ar,10,76.391,100.0,2.0,None,False
1483,Ar,9,76.658,90.0,1.954242509439325,None,False
1484,Ar,6,76.707,6.0,0.7781512503836436,q,False
1485,Ar,6,76.773,10.0,1.0,None,False
1486,Ar,7,76.879,60.0,1.7781512503836436,None,False
1487,Ar,3,76.9151,600.0,2.7781512503836434,None,False
1488,Ar,7,77.054,80.0,1.9030899869919435,None,False
1489,Ar,5,77.216,3.0,0.47712125471966244,None,False
1490,Ar,4,77.25,13.0,1.1139433523068367,None,False
1491,Ar,12,77.3,0.0,-inf,.70,False
1492,Ar,4,77.329,9.0,0.9542425094393249,None,False
1493,Ar,7,77.43,40.0,1.6020599913279623,None,False
1494,Ar,10,77.713,40.0,1.6020599913279623,None,False
1495,Ar,6,78.241,6.0,0.7781512503836436,None,False
1496,Ar,6,78.307,8.0,0.9030899869919435,q,False
1497,Ar,6,78.366,8.0,0.9030899869919435,q,False
1498,Ar,12,78.4,1.0,0.0,.00,False
1499,Ar,6,78.435,6.0,0.7781512503836436,None,False
1500,Ar,6,78.48,6.0,0.7781512503836436,None,False
1501,Ar,6,79.544,6.0,0.7781512503836436,q,False
1502,Ar,6,79.585,6.0,0.7781512503836436,bl,False
1503,Ar,7,80.04,20.0,1.3010299956639813,None,False
1504,Ar,4,80.0578,200.0,2.3010299956639813,None,False
1505,Ar,4,80.109,400.0,2.6020599913279625,None,False
1506,Ar,4,80.1415,400.0,2.6020599913279625,None,False
1507,Ar,4,80.1912,200.0,2.3010299956639813,None,False
1508,Ar,1,80.2859,20.0,1.3010299956639813,None,False
1509,Ar,5,80.446,4.0,0.6020599913279624,None,False
1510,Ar,6,80.462,8.0,0.9030899869919435,None,False
1511,Ar,1,80.6471,100.0,2.0,None,False
1512,Ar,1,80.6869,60.0,1.7781512503836436,None,False
1513,Ar,1,80.7218,30.0,1.4771212547196624,None,False
1514,Ar,4,80.74,2.0,0.3010299956639812,None,False
1515,Ar,1,80.7653,40.0,1.6020599913279623,None,False
1516,Ar,1,80.9927,50.0,1.6989700043360187,None,False
1517,Ar,4,81.427,1.0,0.0,None,False
1518,Ar,9,81.4563,90.0,1.954242509439325,None,False
1520,Ar,5,81.523,4.0,0.6020599913279624,*,False
1521,Ar,5,81.523,4.0,0.6020599913279624,*,False
1522,Ar,1,81.6232,120.0,2.0791812460476247,None,False
1523,Ar,1,81.6464,70.0,1.845098040014257,None,False
1524,Ar,4,81.682,0.0,-inf,None,False
1525,Ar,1,82.0124,80.0,1.9030899869919435,None,False
1526,Ar,7,82.099,80.0,1.9030899869919435,None,False
1527,Ar,5,82.216,200.0,2.3010299956639813,None,False
1528,Ar,1,82.5346,120.0,2.0791812460476247,None,False
1529,Ar,1,82.6365,120.0,2.0791812460476247,None,False
1530,Ar,5,82.7048,250.0,2.3979400086720375,None,False
1531,Ar,5,82.7353,150.0,2.1760912590556813,None,False
1532,Ar,7,82.891,60.0,1.7781512503836436,None,False
1533,Ar,7,82.941,60.0,1.7781512503836436,None,False
1534,Ar,1,83.4392,150.0,2.1760912590556813,None,False
1535,Ar,5,83.4903,200.0,2.3010299956639813,None,False
1536,Ar,1,83.5002,100.0,2.0,None,False
1537,Ar,5,83.5799,50.0,1.6989700043360187,None,False
1538,Ar,5,83.6112,100.0,2.0,None,False
1539,Ar,7,83.88,40.0,1.6020599913279623,None,False
1540,Ar,7,83.918,20.0,1.3010299956639813,None,False
1541,Ar,4,84.0027,600.0,2.7781512503836434,None,False
1542,Ar,4,84.204,0.0,-inf,None,False
1543,Ar,1,84.2805,100.0,2.0,None,False
1544,Ar,4,84.312,4.0,0.6020599913279624,None,False
1545,Ar,4,84.3773,800.0,2.9030899869919438,None,False
1546,Ar,4,84.69,8.0,0.9030899869919435,bl,False
1547,Ar,4,84.743,3.0,0.47712125471966244,None,False
1548,Ar,4,85.0607,1000.0,3.0,None,False
1549,Ar,4,85.469,12.0,1.0791812460476249,q,False
1550,Ar,9,86.069,100.0,2.0,None,False
1551,Ar,1,86.68,180.0,2.255272505103306,None,False
1552,Ar,4,86.832,12.0,1.0791812460476249,None,False
1553,Ar,1,86.9754,150.0,2.1760912590556813,None,False
1554,Ar,4,87.077,6.0,0.7781512503836436,None,False
1555,Ar,3,87.10995,500.0,2.6989700043360187,None,False
1556,Ar,3,87.55354,450.0,2.6532125137753435,None,False
1557,Ar,1,87.6058,180.0,2.255272505103306,r,False
1559,Ar,3,87.87308,600.0,2.7781512503836434,None,False
1560,Ar,3,87.96229,400.0,2.6020599913279625,None,False
1561,Ar,1,87.9947,180.0,2.255272505103306,r,False
1562,Ar,3,88.318,450.0,2.6532125137753435,None,False
1563,Ar,7,88.728,40.0,1.6020599913279623,None,False
