442.9,0.544568,0.455431,0.680341
443.0,0.544329,0.455670,0.678488
443.1,0.544092,0.455908,0.676633
443.2,0.543855,0.456145,0.674777
443.3,0.543619,0.456380,0.672920
443.4,0.543384,0.456615,0.671062
443.5,0.543151,0.456849,0.669204
443.6,0.542918,0.457081,0.667345
443.7,0.542687,0.457313,0.665487
443.8,0.542457,0.457543,0.663630
443.9,0.542228,0.457772,0.661774
444.0,0.542000,0.457999,0.659919
444.1,0.541774,0.458226,0.658065
444.2,0.541549,0.458451,0.656214
444.3,0.541325,0.458675,0.654365
444.4,0.541103,0.458897,0.652518
444.5,0.540882,0.459118,0.650674
444.6,0.540662,0.459337,0.648834
444.7,0.540444,0.459555,0.646997
444.8,0.540228,0.459771,0.645163
444.9,0.540013,0.459986,0.643334
445.0,0.539800,0.460199,0.641510
445.1,0.539589,0.460411,0.639689
445.2,0.539379,0.460621,0.637873
445.3,0.539171,0.460829,0.636061
445.4,0.538964,0.461035,0.634253
445.5,0.538759,0.461240,0.632447
445.6,0.538556,0.461443,0.630644
445.7,0.538355,0.461644,0.628843
445.8,0.538155,0.461844,0.627044
445.9,0.537958,0.462042,0.625246
446.0,0.537761,0.462238,0.623449
446.1,0.537567,0.462432,0.621653
446.2,0.537375,0.462625,0.619857
446.3,0.537184,0.462816,0.618061
446.4,0.536995,0.463004,0.616265
446.5,0.536808,0.463192,0.614467
446.6,0.536623,0.463377,0.612669
446.7,0.536439,0.463560,0.610869
446.8,0.536258,0.463742,0.609067
446.9,0.536078,0.463921,0.607262
447.0,0.535900,0.464099,0.605455
447.1,0.535724,0.464275,0.603645
447.2,0.535551,0.464449,0.601832
447.3,0.535379,0.464621,0.600015
447.4,0.535208,0.464791,0.598194
447.5,0.535040,0.464959,0.596369
447.6,0.534874,0.465125,0.594539
447.7,0.534710,0.465289,0.592705
447.8,0.534548,0.465451,0.590865
447.9,0.534388,0.465612,0.589020
448.0,0.534230,0.465770,0.587169
448.1,0.534074,0.465926,0.585312
448.2,0.533919,0.466080,0.583448
448.3,0.533768,0.466232,0.581578
448.4,0.533618,0.466382,0.579701
448.5,0.533470,0.466530,0.577816
448.6,0.533324,0.466675,0.575925
448.7,0.533180,0.466819,0.574025
448.8,0.533039,0.466961,0.572118
448.9,0.532900,0.467100,0.570202
449.0,0.532762,0.467237,0.568278
449.1,0.532627,0.467372,0.566345
449.2,0.532494,0.467505,0.564403
449.3,0.532364,0.467636,0.562452
449.4,0.532235,0.467764,0.560492
449.5,0.532109,0.467890,0.558522
449.6,0.531985,0.468015,0.556542
449.7,0.531863,0.468136,0.554552
449.8,0.531743,0.468256,0.552552
449.9,0.531626,0.468373,0.550541
450.0,0.531511,0.468488,0.548520
450.1,0.531398,0.468601,0.546488
450.2,0.531288,0.468712,0.544445
450.3,0.531179,0.468820,0.542393
450.4,0.531073,0.468926,0.540331
450.5,0.530969,0.469030,0.538260
450.6,0.530867,0.469132,0.536180
450.7,0.530767,0.469233,0.534092
450.8,0.530668,0.469331,0.531996
450.9,0.530572,0.469428,0.529893
451.0,0.530477,0.469522,0.527783
451.1,0.530384,0.469615,0.525665
451.2,0.530293,0.469707,0.523542
451.3,0.530203,0.469797,0.521413
451.4,0.530115,0.469885,0.519278
451.5,0.530028,0.469972,0.517138
451.6,0.529943,0.470057,0.514993
451.7,0.529859,0.470141,0.512844
451.8,0.529776,0.470223,0.510690
451.9,0.529695,0.470305,0.508533
452.0,0.529614,0.470385,0.506373
452.1,0.529535,0.470464,0.504210
452.2,0.529457,0.470542,0.502044
452.3,0.529380,0.470619,0.499876
452.4,0.529304,0.470695,0.497706
452.5,0.529229,0.470770,0.495535
452.6,0.529155,0.470845,0.493362
452.7,0.529081,0.470918,0.491188
452.8,0.529009,0.470991,0.489014
452.9,0.528936,0.471063,0.486839
453.0,0.528865,0.471134,0.484665
453.1,0.528794,0.471205,0.482490
453.2,0.528724,0.471276,0.480317
453.3,0.528654,0.471346,0.478144
453.4,0.528584,0.471415,0.475973
453.5,0.528515,0.471484,0.473803
453.6,0.528446,0.471553,0.471635
453.7,0.528377,0.471622,0.469469
453.8,0.528309,0.471691,0.467305
453.9,0.528240,0.471759,0.465144
454.0,0.528172,0.471828,0.462987
